Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result
"Ingram,Keaontay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0,89.0,0.0,26.0,7.4,3.0,20.0,0.0,12.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,51.0,7.0,44.0,1.0,12.0,2.8,0.0,0.0,0.0,0.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,12.0,0.0,5.0,3.0,1.0,11.0,0.0,11.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Schooler,Brende",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,58.0,1.0,27.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Money,Kai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,20.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,12.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Washington,Marc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,7.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Brewer,Cade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Woodard,Al'Vont",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,texas_texastech_9_26_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-09-26,texas tech,texas,56.0,63.0,Win
"Ehlinger,Sam",17.0,36.0,1.0,236.0,4.0,52.0,0.0,8.0,54.0,5.0,49.0,0.0,36.0,6.1,0.0,0.0,0.0,0.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
Totals,17.0,36.0,1.0,236.0,4.0,52.0,0.0,24.0,159.0,7.0,152.0,0.0,40.0,6.3,17.0,236.0,4.0,52.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,63.0,0.0,63.0,0.0,40.0,12.6,1.0,7.0,1.0,7.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Ingram,Keaontay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,2.0,40.0,0.0,16.0,3.6,3.0,52.0,0.0,52.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Wiley,Jared",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,52.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Smith,Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,1.0,18.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,45.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Black,Tarik",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Epps,Malcolm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Brewer,Cade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Schooler,Brende",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,tcu_texas_10_3_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-03,texas,tcu,31.0,33.0,Loss
"Ehlinger,Sam",30.0,53.0,2.0,287.0,2.0,26.0,6.0,23.0,146.0,34.0,112.0,4.0,25.0,4.9,0.0,0.0,0.0,0.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
Totals,30.0,53.0,2.0,287.0,2.0,26.0,6.0,34.0,180.0,39.0,141.0,4.0,25.0,4.1,30.0,287.0,2.0,26.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,17.0,0.0,9.0,3.4,2.0,39.0,0.0,26.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Ingram,Keaontay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,2.0,15.0,0.0,8.0,5.0,4.0,21.0,1.0,8.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Moore,Joshua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,1.0,19.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Whittington,Jor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,0.0,20.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,17.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Black,Tarik",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Wiley,Jared",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,8.0,texas_oklahoma_10_10_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-10,oklahoma,texas,53.0,45.0,Loss
"Ehlinger,Sam",15.0,23.0,1.0,270.0,1.0,72.0,2.0,15.0,67.0,16.0,51.0,2.0,19.0,3.4,0.0,0.0,0.0,0.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
Totals,15.0,23.0,1.0,270.0,1.0,72.0,2.0,47.0,182.0,23.0,159.0,2.0,19.0,3.4,15.0,270.0,1.0,72.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Ingram,Keaontay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,58.0,1.0,57.0,0.0,10.0,3.6,1.0,10.0,0.0,10.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0,1.0,55.0,0.0,12.0,4.6,0.0,0.0,0.0,0.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,7.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Moore,Joshua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,2.0,45.0,1.0,42.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,-4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Black,Tarik",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0,72.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Wiley,Jared",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,0.0,47.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,16.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Smith,Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Brewer,Cade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Dixon,Kelvontay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,baylor_texas_10_24_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-24,texas,baylor,27.0,16.0,Win
"Ehlinger,Sam",18.0,34.0,0.0,169.0,3.0,41.0,6.0,13.0,26.0,35.0,-9.0,0.0,9.0,-0.7,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
Team,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
Totals,18.0,35.0,0.0,169.0,3.0,41.0,6.0,40.0,162.0,44.0,118.0,1.0,29.0,3.0,18.0,169.0,3.0,41.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,66.0,7.0,59.0,0.0,24.0,4.5,2.0,8.0,0.0,8.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,49.0,0.0,29.0,5.4,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Money,Kai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Smith,Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,7.0,70.0,1.0,19.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Ingram,Keaontay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,4.0,2.5,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Kerstetter,Dere",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,1.0,41.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Brewer,Cade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,10.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Moore,Joshua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,15.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Wiley,Jared",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,texas_oklahomastate_10_31_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-10-31,oklahoma state,texas,34.0,34.0,Tie
"Ehlinger,Sam",15.0,31.0,0.0,184.0,2.0,35.0,1.0,12.0,51.0,12.0,39.0,0.0,13.0,3.3,0.0,0.0,0.0,0.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
Totals,15.0,31.0,0.0,184.0,2.0,35.0,1.0,36.0,194.0,15.0,179.0,0.0,54.0,5.0,15.0,184.0,2.0,35.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,113.0,0.0,113.0,0.0,54.0,9.4,2.0,38.0,0.0,35.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,1.0,29.0,0.0,8.0,2.9,3.0,14.0,0.0,8.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Smith,Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,1.0,33.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,1.0,17.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Black,Tarik",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,21.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Schooler,Brende",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Epps,Malcolm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,westvirginia_texas_11_7_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-07,texas,west virginia,17.0,13.0,Win
"Ehlinger,Sam",17.0,29.0,0.0,298.0,1.0,59.0,2.0,15.0,77.0,12.0,65.0,1.0,17.0,4.3,0.0,0.0,0.0,0.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Dicker,Cameron",1.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
Totals,18.0,30.0,0.0,303.0,1.0,59.0,2.0,35.0,163.0,18.0,145.0,1.0,18.0,4.1,18.0,303.0,1.0,59.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0,6.0,54.0,0.0,18.0,3.4,1.0,3.0,0.0,3.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,26.0,0.0,11.0,6.5,2.0,22.0,0.0,13.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,142.0,0.0,59.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Smith,Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,30.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Black,Tarik",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,28.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Whittington,Jor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,13.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Brewer,Cade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,9.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Moore,Joshua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Wiley,Jared",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,iowastate_texas_11_27_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-11-27,texas,iowa state,20.0,23.0,Loss
"Ehlinger,Sam",20.0,27.0,0.0,274.0,2.0,33.0,1.0,3.0,0.0,6.0,-6.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
Totals,20.0,27.0,0.0,274.0,2.0,33.0,1.0,33.0,344.0,10.0,334.0,7.0,75.0,10.1,20.0,274.0,2.0,33.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Robinson,Bijan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,172.0,0.0,172.0,3.0,75.0,19.1,3.0,51.0,0.0,27.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Johnson,Roschon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,142.0,3.0,139.0,3.0,43.0,9.9,0.0,0.0,0.0,0.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Whittington,Jor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,1.0,15.0,15.0,3.0,35.0,0.0,32.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Watson,Gabriel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Thompson,Casey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,0.0,3.0,1.7,0.0,0.0,0.0,0.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Smith,Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,55.0,0.0,33.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Eagles,Brennan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,15.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
"Moore,Joshua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,17.0,texas_kansasstate_12_5_2020,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2020-12-05,kansas state,texas,31.0,69.0,Win
